gene_name,amyloid,gpath,tangles,cogdx,n_traits_DE
SERINC1,TRUE,TRUE,TRUE,TRUE,4
TBPL1,TRUE,TRUE,TRUE,TRUE,4
WIPI2,TRUE,TRUE,TRUE,TRUE,4
ICA1,TRUE,TRUE,TRUE,TRUE,4
TWIST1,TRUE,TRUE,TRUE,FALSE,3
CBX3,TRUE,TRUE,TRUE,TRUE,4
KBTBD2,TRUE,TRUE,TRUE,TRUE,4
TMEM248,TRUE,TRUE,TRUE,TRUE,4
FZD1,TRUE,TRUE,TRUE,TRUE,4
PTCD1,TRUE,TRUE,TRUE,FALSE,3
PPP1R35,TRUE,TRUE,TRUE,FALSE,3
ARMC10,TRUE,TRUE,TRUE,TRUE,4
CAPZA2,TRUE,TRUE,TRUE,TRUE,4
LSM8,TRUE,TRUE,TRUE,TRUE,4
CYREN,TRUE,TRUE,TRUE,TRUE,4
WDR91,TRUE,TRUE,TRUE,TRUE,4
PTN,TRUE,TRUE,TRUE,TRUE,4
RHEB,TRUE,TRUE,TRUE,TRUE,4
PDK3,TRUE,TRUE,TRUE,TRUE,4
TFE3,TRUE,TRUE,TRUE,TRUE,4
RTL5,TRUE,TRUE,TRUE,TRUE,4
MORF4L2,TRUE,TRUE,TRUE,TRUE,4
RPL39,TRUE,FALSE,FALSE,FALSE,1
RTL8B,TRUE,TRUE,TRUE,FALSE,3
IDH3G,TRUE,TRUE,TRUE,TRUE,4
UBL4A,TRUE,TRUE,TRUE,TRUE,4
CTSB,TRUE,TRUE,TRUE,TRUE,4
ATP6V1B2,TRUE,TRUE,TRUE,TRUE,4
DMTN,TRUE,TRUE,TRUE,TRUE,4
POLR3D,TRUE,TRUE,TRUE,TRUE,4
NEFM,TRUE,TRUE,TRUE,TRUE,4
DPYSL2,TRUE,TRUE,TRUE,TRUE,4
CCDC25,TRUE,TRUE,TRUE,TRUE,4
EXTL3,TRUE,TRUE,TRUE,TRUE,4
DCTN6,TRUE,TRUE,TRUE,TRUE,4
DDHD2,TRUE,TRUE,TRUE,TRUE,4
TM2D2,TRUE,TRUE,TRUE,FALSE,3
GOLGA7,TRUE,TRUE,TRUE,TRUE,4
SLC20A2,TRUE,TRUE,TRUE,TRUE,4
PENK,TRUE,FALSE,TRUE,FALSE,2
OTUD6B-AS1,TRUE,TRUE,TRUE,TRUE,4
UQCRB,TRUE,TRUE,TRUE,TRUE,4
LAPTM4B,TRUE,TRUE,TRUE,TRUE,4
ATP6V1C1,TRUE,TRUE,TRUE,TRUE,4
TATDN1,TRUE,TRUE,TRUE,TRUE,4
LY6E,TRUE,TRUE,TRUE,TRUE,4
LRRC14,TRUE,TRUE,TRUE,TRUE,4
PLPP6,TRUE,TRUE,TRUE,TRUE,4
DMAC1,TRUE,TRUE,TRUE,FALSE,3
SMIM27,TRUE,TRUE,TRUE,FALSE,3
B4GALT1-AS1,TRUE,FALSE,FALSE,TRUE,2
NFX1,TRUE,TRUE,TRUE,TRUE,4
PRSS3,TRUE,TRUE,TRUE,TRUE,4
GBA2,TRUE,TRUE,TRUE,TRUE,4
ZFAND5,TRUE,TRUE,TRUE,TRUE,4
RORB,TRUE,TRUE,TRUE,TRUE,4
GKAP1,TRUE,TRUE,TRUE,FALSE,3
NTRK2,TRUE,TRUE,TRUE,TRUE,4
ISCA1,TRUE,TRUE,TRUE,TRUE,4
CENPP,TRUE,FALSE,TRUE,FALSE,2
PLPPR1,TRUE,TRUE,TRUE,TRUE,4
SLC31A1,TRUE,TRUE,TRUE,TRUE,4
PSMD5,TRUE,TRUE,TRUE,FALSE,3
GOLGA2,TRUE,TRUE,TRUE,TRUE,4
URM1,TRUE,TRUE,TRUE,TRUE,4
KCNQ1OT1,TRUE,TRUE,TRUE,TRUE,4
ZBED5-AS1,TRUE,TRUE,TRUE,FALSE,3
PIK3C2A,TRUE,TRUE,TRUE,TRUE,4
EIF3M,TRUE,FALSE,FALSE,TRUE,2
CKAP5,TRUE,TRUE,TRUE,TRUE,4
UBE2L6,TRUE,TRUE,TRUE,TRUE,4
SCYL1,TRUE,TRUE,TRUE,TRUE,4
POLD4,TRUE,FALSE,FALSE,FALSE,1
PGM2L1,TRUE,TRUE,TRUE,TRUE,4
PANX1,TRUE,TRUE,TRUE,TRUE,4
CRYAB,TRUE,TRUE,TRUE,TRUE,4
DLAT,TRUE,TRUE,TRUE,FALSE,3
PHLDB1,TRUE,TRUE,TRUE,TRUE,4
SRPRA,TRUE,TRUE,TRUE,TRUE,4
APLP2,TRUE,TRUE,TRUE,TRUE,4
NTM,TRUE,TRUE,TRUE,TRUE,4
IDI1,TRUE,TRUE,TRUE,TRUE,4
RAB18,TRUE,TRUE,TRUE,FALSE,3
ZSWIM8,TRUE,TRUE,TRUE,TRUE,4
NOLC1,TRUE,TRUE,TRUE,TRUE,4
ACTR1A,TRUE,TRUE,TRUE,TRUE,4
GSTO1,TRUE,TRUE,TRUE,TRUE,4
TUBGCP2,TRUE,TRUE,TRUE,TRUE,4
VAMP1,TRUE,TRUE,TRUE,TRUE,4
PHB2,TRUE,TRUE,TRUE,TRUE,4
SMIM10L1,TRUE,TRUE,TRUE,TRUE,4
LOH12CR2,TRUE,TRUE,TRUE,TRUE,4
CDKN1B,TRUE,TRUE,TRUE,TRUE,4
LDHB,TRUE,TRUE,TRUE,TRUE,4
SLC48A1,TRUE,TRUE,TRUE,FALSE,3
RND1,TRUE,TRUE,TRUE,TRUE,4
DAZAP2,TRUE,TRUE,TRUE,TRUE,4
PCBP2,TRUE,TRUE,TRUE,TRUE,4
PDE1B,TRUE,FALSE,TRUE,FALSE,2
PYM1,TRUE,TRUE,TRUE,TRUE,4
LLPH,TRUE,TRUE,TRUE,TRUE,4
CAND1,TRUE,TRUE,TRUE,TRUE,4
ATP2B1-AS1,TRUE,TRUE,TRUE,TRUE,4
ANO4,TRUE,TRUE,TRUE,TRUE,4
ARL1,TRUE,TRUE,TRUE,TRUE,4
NUAK1,TRUE,TRUE,TRUE,TRUE,4
PPP1CC,TRUE,TRUE,TRUE,TRUE,4
RFC5,TRUE,TRUE,TRUE,TRUE,4
SRRM4,TRUE,TRUE,TRUE,TRUE,4
NRAV,TRUE,FALSE,FALSE,TRUE,2
UNC119B,TRUE,TRUE,TRUE,FALSE,3
KDM2B,TRUE,TRUE,TRUE,TRUE,4
TMED2,TRUE,TRUE,TRUE,TRUE,4
MICU2,TRUE,TRUE,TRUE,FALSE,3
TPT1,TRUE,TRUE,TRUE,TRUE,4
SUCLA2,TRUE,TRUE,TRUE,TRUE,4
ALG11,TRUE,TRUE,TRUE,TRUE,4
MZT1,TRUE,TRUE,TRUE,TRUE,4
DAD1,TRUE,TRUE,TRUE,TRUE,4
SCFD1,TRUE,TRUE,TRUE,TRUE,4
EGLN3,TRUE,TRUE,TRUE,TRUE,4
TRIM9,TRUE,TRUE,TRUE,TRUE,4
PSMC6,TRUE,FALSE,TRUE,TRUE,3
FUT8,TRUE,TRUE,TRUE,TRUE,4
EIF2S1,TRUE,FALSE,FALSE,TRUE,2
PIGH,TRUE,TRUE,TRUE,TRUE,4
AREL1,TRUE,TRUE,TRUE,TRUE,4
TMED10,TRUE,TRUE,TRUE,TRUE,4
AHSA1,TRUE,TRUE,TRUE,TRUE,4
ASB2,TRUE,TRUE,TRUE,TRUE,4
DDX24,TRUE,TRUE,TRUE,TRUE,4
CINP,TRUE,TRUE,TRUE,TRUE,4
KLC1,TRUE,TRUE,TRUE,TRUE,4
MAP2K5,TRUE,TRUE,TRUE,TRUE,4
LARP6,TRUE,TRUE,TRUE,TRUE,4
UBL7,TRUE,TRUE,TRUE,TRUE,4
ETFA,TRUE,TRUE,TRUE,FALSE,3
ST20-AS1,TRUE,FALSE,FALSE,TRUE,2
RPS17,TRUE,TRUE,TRUE,TRUE,4
SH3GL3,TRUE,TRUE,TRUE,TRUE,4
WFIKKN1,TRUE,TRUE,TRUE,FALSE,3
METTL26,TRUE,TRUE,TRUE,TRUE,4
GFER,TRUE,TRUE,TRUE,TRUE,4
SYNGR3,TRUE,TRUE,TRUE,TRUE,4
DEXI,TRUE,TRUE,TRUE,TRUE,4
GDE1,TRUE,TRUE,TRUE,TRUE,4
VPS35L,TRUE,TRUE,TRUE,TRUE,4
THUMPD1,TRUE,TRUE,TRUE,TRUE,4
NUPR1,TRUE,TRUE,TRUE,TRUE,4
SEZ6L2,TRUE,TRUE,TRUE,TRUE,4
ASPHD1,TRUE,TRUE,TRUE,TRUE,4
YPEL3,TRUE,TRUE,TRUE,TRUE,4
STX4,TRUE,TRUE,TRUE,TRUE,4
DYNC1LI2,TRUE,TRUE,TRUE,TRUE,4
THAP11,TRUE,TRUE,TRUE,TRUE,4
NUTF2,TRUE,FALSE,TRUE,FALSE,2
NIP7,TRUE,FALSE,FALSE,FALSE,1
NOB1,TRUE,TRUE,TRUE,TRUE,4
DHX38,TRUE,TRUE,FALSE,FALSE,2
CMC2,TRUE,TRUE,TRUE,TRUE,4
HSDL1,TRUE,TRUE,TRUE,TRUE,4
MAP1LC3B,TRUE,TRUE,TRUE,TRUE,4
DBNDD1,TRUE,TRUE,TRUE,TRUE,4
TXNDC17,TRUE,TRUE,TRUE,TRUE,4
ACADVL,TRUE,TRUE,TRUE,TRUE,4
TMEM256-PLSCR3,TRUE,TRUE,TRUE,FALSE,3
COPS3,TRUE,TRUE,TRUE,TRUE,4
OMG,TRUE,TRUE,TRUE,TRUE,4
NLE1,TRUE,FALSE,FALSE,TRUE,2
ACLY,TRUE,TRUE,TRUE,TRUE,4
RND2,TRUE,TRUE,TRUE,TRUE,4
PDK2,TRUE,TRUE,TRUE,TRUE,4
LRRC59,TRUE,TRUE,TRUE,FALSE,3
SKA2,TRUE,TRUE,TRUE,TRUE,4
PRKAR1A,TRUE,TRUE,TRUE,TRUE,4
KCTD2,TRUE,TRUE,TRUE,TRUE,4
ARMC7,TRUE,FALSE,TRUE,FALSE,2
MXRA7,TRUE,TRUE,TRUE,TRUE,4
P4HB,TRUE,TRUE,TRUE,TRUE,4
GPS1,TRUE,TRUE,TRUE,TRUE,4
USP14,TRUE,TRUE,TRUE,TRUE,4
SEH1L,TRUE,TRUE,TRUE,TRUE,4
SEC11C,TRUE,TRUE,TRUE,TRUE,4
CYB5A,TRUE,TRUE,TRUE,TRUE,4
PAK5,TRUE,TRUE,TRUE,TRUE,4
DSTN,TRUE,TRUE,TRUE,TRUE,4
NORAD,TRUE,TRUE,TRUE,TRUE,4
SERINC3,TRUE,TRUE,TRUE,TRUE,4
PIGT,TRUE,TRUE,TRUE,TRUE,4
PHACTR3,TRUE,TRUE,TRUE,TRUE,4
DNAJC5,TRUE,TRUE,TRUE,TRUE,4
UBL5,TRUE,TRUE,TRUE,TRUE,4
ILF3,TRUE,TRUE,TRUE,TRUE,4
RAD23A,TRUE,TRUE,TRUE,TRUE,4
PRKACA,TRUE,TRUE,TRUE,TRUE,4
ZNF738,TRUE,TRUE,TRUE,TRUE,4
FXYD7,TRUE,TRUE,TRUE,TRUE,4
SIRT2,TRUE,TRUE,TRUE,FALSE,3
PSMC4,TRUE,TRUE,TRUE,TRUE,4
PNMA8A,TRUE,TRUE,TRUE,TRUE,4
ASPDH,TRUE,TRUE,TRUE,TRUE,4
ZNF132,TRUE,TRUE,TRUE,TRUE,4
ESS2,TRUE,TRUE,TRUE,FALSE,3
DGCR6L,TRUE,TRUE,TRUE,TRUE,4
GNAZ,TRUE,TRUE,TRUE,TRUE,4
HPS4,TRUE,TRUE,TRUE,TRUE,4
KCTD17,TRUE,TRUE,TRUE,TRUE,4
CBX7,TRUE,TRUE,TRUE,TRUE,4
POLR3H,TRUE,TRUE,TRUE,TRUE,4
SBF1,TRUE,TRUE,TRUE,TRUE,4
SCNN1D,TRUE,TRUE,TRUE,FALSE,3
SLC9A1,TRUE,TRUE,FALSE,TRUE,3
ALG14,TRUE,TRUE,TRUE,TRUE,4
TMEM167B,TRUE,TRUE,TRUE,TRUE,4
MCL1,TRUE,TRUE,TRUE,TRUE,4
ENSA,TRUE,TRUE,TRUE,TRUE,4
CDC42SE1,TRUE,TRUE,TRUE,TRUE,4
LMNA,TRUE,TRUE,TRUE,TRUE,4
PEA15,TRUE,TRUE,TRUE,TRUE,4
NFU1,TRUE,TRUE,TRUE,TRUE,4
PXK,TRUE,TRUE,TRUE,TRUE,4
CCNG2,TRUE,TRUE,TRUE,TRUE,4
PDCD6,TRUE,TRUE,TRUE,TRUE,4
C6orf62,TRUE,TRUE,TRUE,TRUE,4
CUL7,TRUE,TRUE,TRUE,FALSE,3
MANEA,TRUE,TRUE,TRUE,FALSE,3
RSPH3,TRUE,TRUE,TRUE,TRUE,4
URGCP,TRUE,TRUE,TRUE,TRUE,4
ZC3HC1,TRUE,TRUE,TRUE,FALSE,3
HIPK2,TRUE,TRUE,TRUE,TRUE,4
SLC37A3,TRUE,TRUE,TRUE,FALSE,3
TXLNG,TRUE,TRUE,TRUE,TRUE,4
HNRNPH2,TRUE,TRUE,TRUE,TRUE,4
PLS3,TRUE,TRUE,TRUE,TRUE,4
LINC00632,TRUE,TRUE,TRUE,TRUE,4
BHLHE22,TRUE,TRUE,TRUE,TRUE,4
LY96,TRUE,TRUE,TRUE,TRUE,4
DECR1,TRUE,TRUE,TRUE,TRUE,4
LRSAM1,TRUE,TRUE,TRUE,TRUE,4
SPTAN1,TRUE,TRUE,TRUE,TRUE,4
EXOSC2,TRUE,TRUE,TRUE,TRUE,4
NPDC1,TRUE,TRUE,TRUE,TRUE,4
RASGRP2,TRUE,TRUE,TRUE,TRUE,4
CTTN,TRUE,TRUE,TRUE,TRUE,4
ENKUR,TRUE,FALSE,FALSE,TRUE,2
TFAM,TRUE,TRUE,TRUE,FALSE,3
ASCC1,TRUE,TRUE,TRUE,TRUE,4
AP3M1,TRUE,TRUE,TRUE,TRUE,4
PRMT8,TRUE,TRUE,TRUE,TRUE,4
LRRC23,TRUE,TRUE,TRUE,TRUE,4
GPD1,TRUE,TRUE,TRUE,FALSE,3
USP30,TRUE,TRUE,TRUE,TRUE,4
RNF10,TRUE,TRUE,TRUE,TRUE,4
KPNA3,TRUE,TRUE,TRUE,TRUE,4
FBLN5,TRUE,TRUE,TRUE,TRUE,4
CLPX,TRUE,TRUE,TRUE,TRUE,4
DPP8,TRUE,TRUE,TRUE,TRUE,4
PCSK6,TRUE,TRUE,TRUE,TRUE,4
HBA2,TRUE,TRUE,TRUE,TRUE,4
HBA1,TRUE,TRUE,TRUE,TRUE,4
MAPK3,TRUE,TRUE,TRUE,TRUE,4
SNAI3-AS1,TRUE,TRUE,TRUE,TRUE,4
DERL2,TRUE,TRUE,TRUE,TRUE,4
RNF227,TRUE,TRUE,TRUE,TRUE,4
TAF15,TRUE,TRUE,TRUE,FALSE,3
ATP6V0A1,TRUE,TRUE,TRUE,TRUE,4
CBX1,TRUE,TRUE,TRUE,TRUE,4
UBALD2,TRUE,TRUE,TRUE,FALSE,3
TXNL4A,TRUE,TRUE,TRUE,TRUE,4
TASP1,TRUE,TRUE,TRUE,TRUE,4
CRNKL1,TRUE,TRUE,TRUE,FALSE,3
ZFR2,TRUE,TRUE,TRUE,TRUE,4
ECSIT,TRUE,TRUE,TRUE,FALSE,3
ABHD8,TRUE,TRUE,TRUE,TRUE,4
PLD3,TRUE,TRUE,TRUE,TRUE,4
ZNF224,TRUE,TRUE,TRUE,TRUE,4
ZNF584,TRUE,TRUE,TRUE,TRUE,4
POLR2F,TRUE,TRUE,TRUE,TRUE,4
ACO2,TRUE,TRUE,TRUE,TRUE,4
C1orf52,TRUE,TRUE,TRUE,TRUE,4
WDR3,TRUE,TRUE,TRUE,TRUE,4
PSMD4,TRUE,TRUE,TRUE,FALSE,3
THEM4,TRUE,TRUE,TRUE,FALSE,3
COQ8A,TRUE,TRUE,TRUE,FALSE,3
COA6,TRUE,TRUE,TRUE,TRUE,4
MORN2,TRUE,FALSE,FALSE,TRUE,2
VAMP8,TRUE,TRUE,TRUE,TRUE,4
LNPK,TRUE,TRUE,TRUE,TRUE,4
ARIH2,TRUE,TRUE,TRUE,TRUE,4
RHOA,TRUE,TRUE,TRUE,TRUE,4
FAM162A,TRUE,TRUE,TRUE,TRUE,4
MYLK,TRUE,TRUE,TRUE,TRUE,4
GRK4,TRUE,TRUE,TRUE,FALSE,3
HPSE,TRUE,TRUE,TRUE,TRUE,4
PGRMC2,TRUE,TRUE,TRUE,TRUE,4
ING2,TRUE,TRUE,TRUE,TRUE,4
RHOBTB3,TRUE,TRUE,TRUE,TRUE,4
GABRA1,TRUE,TRUE,TRUE,TRUE,4
LINC01202,TRUE,TRUE,TRUE,TRUE,4
HNRNPH1,TRUE,TRUE,TRUE,TRUE,4
DCDC2,TRUE,TRUE,TRUE,TRUE,4
HCG11,TRUE,TRUE,TRUE,TRUE,4
PRR3,TRUE,TRUE,TRUE,TRUE,4
TRAM2,TRUE,TRUE,TRUE,TRUE,4
CD24,TRUE,TRUE,TRUE,TRUE,4
FAM20C,TRUE,TRUE,TRUE,TRUE,4
GRIPAP1,TRUE,TRUE,TRUE,TRUE,4
ANXA1,TRUE,TRUE,TRUE,TRUE,4
TRMO,TRUE,TRUE,TRUE,TRUE,4
SUSD1,TRUE,TRUE,TRUE,TRUE,4
FAR1,TRUE,TRUE,TRUE,TRUE,4
SLC1A2,TRUE,TRUE,TRUE,TRUE,4
GDPD5,TRUE,TRUE,TRUE,TRUE,4
KIN,TRUE,TRUE,TRUE,TRUE,4
SGPL1,TRUE,TRUE,TRUE,TRUE,4
DERA,TRUE,TRUE,TRUE,TRUE,4
LTA4H,TRUE,TRUE,TRUE,TRUE,4
CDADC1,TRUE,TRUE,TRUE,TRUE,4
FARP1,TRUE,TRUE,TRUE,TRUE,4
BBOF1,TRUE,TRUE,TRUE,TRUE,4
MTHFS,TRUE,TRUE,TRUE,TRUE,4
SPNS1,TRUE,TRUE,TRUE,FALSE,3
C16orf87,TRUE,TRUE,TRUE,TRUE,4
OGFOD1,TRUE,TRUE,TRUE,FALSE,3
SPATA33,TRUE,TRUE,TRUE,FALSE,3
MC1R,TRUE,TRUE,TRUE,FALSE,3
DHRS7B,TRUE,TRUE,TRUE,TRUE,4
SLC25A39,TRUE,TRUE,TRUE,TRUE,4
XYLT2,TRUE,TRUE,TRUE,FALSE,3
AQP4,TRUE,TRUE,TRUE,TRUE,4
RPRD1B,TRUE,TRUE,TRUE,TRUE,4
UCKL1,TRUE,TRUE,TRUE,TRUE,4
ATCAY,TRUE,TRUE,TRUE,FALSE,3
SLC25A23,TRUE,TRUE,TRUE,TRUE,4
STXBP2,TRUE,TRUE,TRUE,FALSE,3
RHPN2,TRUE,TRUE,TRUE,TRUE,4
AIFM3,TRUE,TRUE,TRUE,TRUE,4
NEFH,TRUE,TRUE,TRUE,TRUE,4
LINC00320,TRUE,TRUE,TRUE,TRUE,4
PGD,TRUE,TRUE,TRUE,TRUE,4
THEMIS2,TRUE,TRUE,TRUE,FALSE,3
GBP2,TRUE,TRUE,TRUE,TRUE,4
RTCA-AS1,TRUE,TRUE,TRUE,TRUE,4
C1orf162,TRUE,TRUE,TRUE,FALSE,3
ARNT,TRUE,TRUE,TRUE,TRUE,4
GPR161,TRUE,TRUE,TRUE,TRUE,4
PTPN14,TRUE,TRUE,TRUE,TRUE,4
NTPCR,TRUE,FALSE,FALSE,FALSE,1
INSIG2,TRUE,TRUE,TRUE,FALSE,3
GYPC,TRUE,TRUE,TRUE,TRUE,4
ABHD14A-ACY1,TRUE,TRUE,TRUE,TRUE,4
POC1A,TRUE,TRUE,TRUE,TRUE,4
RBP1,TRUE,TRUE,TRUE,TRUE,4
SDAD1,TRUE,TRUE,TRUE,FALSE,3
TMEM144,TRUE,TRUE,TRUE,TRUE,4
REEP2,TRUE,TRUE,TRUE,TRUE,4
CLK4,TRUE,TRUE,TRUE,TRUE,4
TUBE1,TRUE,FALSE,FALSE,TRUE,2
ADCYAP1R1,TRUE,TRUE,TRUE,TRUE,4
RALA,TRUE,TRUE,TRUE,TRUE,4
COA1,TRUE,TRUE,TRUE,TRUE,4
POMZP3,TRUE,TRUE,TRUE,TRUE,4
NPM2,TRUE,FALSE,TRUE,TRUE,3
GNRH1,TRUE,TRUE,TRUE,TRUE,4
PMP2,TRUE,TRUE,FALSE,FALSE,2
GSN,TRUE,TRUE,TRUE,TRUE,4
PPP6R3,TRUE,TRUE,TRUE,TRUE,4
OAF,TRUE,TRUE,TRUE,FALSE,3
WAC,TRUE,TRUE,TRUE,TRUE,4
LINC00865,TRUE,FALSE,FALSE,TRUE,2
SFXN3,TRUE,TRUE,TRUE,FALSE,3
ACADSB,TRUE,TRUE,TRUE,TRUE,4
RIMKLB,TRUE,TRUE,TRUE,FALSE,3
MAGOHB,TRUE,TRUE,TRUE,FALSE,3
CALCOCO1,TRUE,TRUE,TRUE,FALSE,3
PHLDA1,TRUE,TRUE,TRUE,TRUE,4
N4BP2L2,TRUE,TRUE,TRUE,TRUE,4
NDRG2,TRUE,TRUE,TRUE,TRUE,4
SAV1,TRUE,TRUE,TRUE,TRUE,4
NGB,TRUE,TRUE,TRUE,TRUE,4
NRDE2,TRUE,TRUE,TRUE,TRUE,4
UBE3A,TRUE,TRUE,TRUE,TRUE,4
PLCB2,TRUE,TRUE,TRUE,TRUE,4
GNB5,TRUE,TRUE,TRUE,TRUE,4
CTSH,TRUE,TRUE,TRUE,TRUE,4
MCRIP2,TRUE,TRUE,TRUE,TRUE,4
LINC02192,TRUE,TRUE,TRUE,TRUE,4
DOK4,TRUE,TRUE,TRUE,TRUE,4
P2RX5-TAX1BP3,TRUE,FALSE,FALSE,FALSE,1
ALDH3A2,TRUE,TRUE,TRUE,TRUE,4
CCL2,TRUE,TRUE,TRUE,TRUE,4
G6PC3,TRUE,TRUE,TRUE,TRUE,4
LINC01971,TRUE,FALSE,FALSE,FALSE,1
HGS,TRUE,TRUE,TRUE,TRUE,4
MRO,TRUE,TRUE,TRUE,TRUE,4
SNAP25,TRUE,TRUE,TRUE,TRUE,4
KIF3B,TRUE,TRUE,TRUE,TRUE,4
ZNF724,TRUE,FALSE,TRUE,TRUE,3
FXYD1,TRUE,TRUE,TRUE,TRUE,4
FUZ,TRUE,TRUE,TRUE,TRUE,4
NCAPH2,TRUE,TRUE,FALSE,TRUE,3
MEG3,TRUE,TRUE,TRUE,TRUE,4
MAPRE3,TRUE,TRUE,TRUE,FALSE,3
FAM200B,TRUE,TRUE,TRUE,TRUE,4
NAPEPLD,TRUE,TRUE,TRUE,TRUE,4
SLC26A4-AS1,TRUE,TRUE,TRUE,TRUE,4
NKAIN3,TRUE,TRUE,TRUE,TRUE,4
ZDHHC6,TRUE,TRUE,TRUE,TRUE,4
SLTM,TRUE,TRUE,TRUE,FALSE,3
ETHE1,TRUE,TRUE,TRUE,TRUE,4
SREBF2,TRUE,TRUE,TRUE,TRUE,4
EFHD1,TRUE,TRUE,TRUE,TRUE,4
SRD5A1,TRUE,TRUE,TRUE,TRUE,4
RNF146,TRUE,TRUE,TRUE,TRUE,4
PIN4,TRUE,TRUE,TRUE,FALSE,3
UBE2A,TRUE,TRUE,TRUE,FALSE,3
STXBP1,TRUE,TRUE,TRUE,FALSE,3
TAF10,TRUE,TRUE,TRUE,TRUE,4
ZNF487,TRUE,TRUE,TRUE,TRUE,4
AMN1,TRUE,TRUE,TRUE,TRUE,4
CRYL1,TRUE,TRUE,TRUE,TRUE,4
ARID4A,TRUE,TRUE,TRUE,TRUE,4
DYNC1H1,TRUE,TRUE,TRUE,TRUE,4
SNRPN,TRUE,TRUE,TRUE,TRUE,4
NR2F2,TRUE,TRUE,TRUE,FALSE,3
GAS7,TRUE,TRUE,TRUE,TRUE,4
EPOP,TRUE,TRUE,TRUE,TRUE,4
CST3,TRUE,TRUE,TRUE,TRUE,4
REEP6,TRUE,TRUE,TRUE,TRUE,4
CNTN2,TRUE,TRUE,TRUE,TRUE,4
NRP2,TRUE,TRUE,TRUE,TRUE,4
MOBP,TRUE,TRUE,TRUE,TRUE,4
PCNP,TRUE,TRUE,TRUE,TRUE,4
CPNE4,TRUE,TRUE,TRUE,TRUE,4
BDH1,TRUE,TRUE,TRUE,TRUE,4
NSMF,TRUE,TRUE,TRUE,TRUE,4
SPTY2D1,TRUE,TRUE,FALSE,FALSE,2
LRRC27,TRUE,TRUE,TRUE,TRUE,4
TNS2,TRUE,TRUE,TRUE,TRUE,4
ALDH2,TRUE,TRUE,TRUE,TRUE,4
TSC22D1,TRUE,TRUE,TRUE,TRUE,4
ZNF75A,TRUE,TRUE,TRUE,TRUE,4
PRMT2,TRUE,TRUE,TRUE,TRUE,4
GSTM3,TRUE,TRUE,TRUE,TRUE,4
SUCLG1,TRUE,TRUE,TRUE,TRUE,4
GNAI2,TRUE,TRUE,TRUE,TRUE,4
MYNN,TRUE,FALSE,FALSE,FALSE,1
PAIP2,TRUE,TRUE,TRUE,TRUE,4
PABPC1,TRUE,TRUE,TRUE,TRUE,4
SBNO1,TRUE,TRUE,TRUE,TRUE,4
NUMB,TRUE,TRUE,TRUE,TRUE,4
ZNF276,TRUE,TRUE,TRUE,FALSE,3
ZNF208,TRUE,TRUE,TRUE,TRUE,4
YTHDF2,TRUE,TRUE,TRUE,TRUE,4
DMAP1,TRUE,FALSE,TRUE,FALSE,2
TMEM69,TRUE,TRUE,FALSE,FALSE,2
MINDY1,TRUE,TRUE,TRUE,TRUE,4
ZNF672,TRUE,TRUE,TRUE,TRUE,4
MRPL33,TRUE,TRUE,TRUE,TRUE,4
FASTKD2,TRUE,TRUE,TRUE,TRUE,4
GOLIM4,TRUE,TRUE,TRUE,TRUE,4
SMIM32,TRUE,TRUE,FALSE,FALSE,2
EPM2A,TRUE,TRUE,TRUE,TRUE,4
DLL1,TRUE,TRUE,TRUE,TRUE,4
NUPR2,TRUE,TRUE,FALSE,FALSE,2
CTPS2,TRUE,TRUE,TRUE,TRUE,4
CKS2,TRUE,FALSE,TRUE,TRUE,3
UBE4A,TRUE,TRUE,TRUE,FALSE,3
SEPHS1,TRUE,TRUE,FALSE,FALSE,2
STK32C,TRUE,TRUE,TRUE,TRUE,4
ORMDL2,TRUE,FALSE,TRUE,TRUE,3
LCP1,TRUE,TRUE,FALSE,TRUE,3
UTP14C,TRUE,TRUE,TRUE,TRUE,4
CENPT,TRUE,FALSE,TRUE,TRUE,3
PCIF1,TRUE,TRUE,TRUE,TRUE,4
ELL,TRUE,TRUE,TRUE,TRUE,4
URI1,TRUE,TRUE,TRUE,TRUE,4
NDUFA3,TRUE,TRUE,TRUE,TRUE,4
SNAP29,TRUE,TRUE,TRUE,FALSE,3
PLEKHG5,TRUE,TRUE,TRUE,TRUE,4
RHOC,TRUE,TRUE,TRUE,FALSE,3
SENP2,TRUE,TRUE,TRUE,TRUE,4
DNAJB11,TRUE,TRUE,TRUE,TRUE,4
MAPK9,TRUE,TRUE,TRUE,FALSE,3
FAM8A1,TRUE,TRUE,TRUE,TRUE,4
FAM184A,TRUE,TRUE,TRUE,TRUE,4
IQCE,TRUE,TRUE,TRUE,TRUE,4
THAP1,TRUE,TRUE,TRUE,TRUE,4
TERF1,TRUE,TRUE,TRUE,TRUE,4
DPP7,TRUE,TRUE,TRUE,TRUE,4
AMBRA1,TRUE,TRUE,TRUE,FALSE,3
PPP3CB,TRUE,TRUE,TRUE,TRUE,4
AKT1,TRUE,TRUE,TRUE,TRUE,4
MAP2K2,TRUE,TRUE,TRUE,TRUE,4
AZIN2,TRUE,TRUE,TRUE,TRUE,4
MFF,TRUE,TRUE,TRUE,TRUE,4
SLC30A9,TRUE,TRUE,TRUE,TRUE,4
CANX,TRUE,TRUE,TRUE,TRUE,4
HBB,TRUE,TRUE,TRUE,TRUE,4
TXNRD2,TRUE,TRUE,FALSE,TRUE,3
